,time,gid,lid,kind,population,type
578,691.8389555961461,77,0,2,virt,100
579,691.9635900365281,109,0,2,virt,100
580,692.3884241491514,8,0,0,v1,108
581,692.9309985016861,29,0,2,virt,100
582,693.106008461307,6,0,0,v1,106
583,693.1525096109339,35,0,2,virt,100
584,693.342608169758,12,0,0,v1,112
585,693.5513861892491,103,0,2,virt,100
586,693.9115495003105,3,0,0,v1,103
587,694.1187669283885,93,0,2,virt,100
588,694.5637159614809,10,0,0,v1,110
589,694.7634551514739,101,0,2,virt,100
590,694.975706629372,4,0,0,v1,104
591,695.2572479573479,54,0,2,virt,100
592,695.3146469510962,81,0,2,virt,100
593,695.5825385245167,108,0,2,virt,100
594,695.7773207537141,87,0,2,virt,100
595,695.9906501909426,72,0,2,virt,100
596,696.327127588603,64,0,2,virt,100
597,696.7452251189573,104,0,2,virt,100
598,696.9486117137302,29,0,2,virt,100
599,696.9723527553606,85,0,2,virt,100
600,697.2079559336704,42,0,2,virt,100
601,697.4950041845271,14,0,0,v1,114
602,697.9352605416284,55,0,2,virt,100
603,698.2941310211445,65,0,2,virt,100
604,698.3917901590927,34,0,2,virt,100
605,698.6224937257476,0,0,0,v1,100
606,698.7696429758294,43,0,2,virt,100
607,698.9586865602927,8,0,0,v1,108
608,699.0353777946914,11,0,0,v1,111
609,699.1091157327155,3,0,0,v1,103
610,699.1558006321787,12,0,0,v1,112
611,699.7093924392509,83,0,2,virt,100
612,699.7522016618537,28,0,2,virt,100
613,699.7861976727195,1,0,0,v1,101
614,700.7449764104587,6,0,0,v1,106
615,700.9987025907885,13,0,0,v1,113
616,701.1170923653316,2,0,0,v1,102
617,701.3822443649796,5,0,0,v1,105
618,701.4820656745568,36,0,2,virt,100
619,701.626566284197,9,0,0,v1,109
620,702.0169127228984,10,0,0,v1,110
621,702.8403268143085,21,0,2,virt,100
622,703.7528513631216,4,0,0,v1,104
623,704.2341529859607,81,0,2,virt,100
624,705.4714760954231,51,0,2,virt,100
625,706.0985722174228,65,0,2,virt,100
626,706.1418563231056,93,0,2,virt,100
627,706.4158171434793,78,0,2,virt,100
628,706.4638364431538,64,0,2,virt,100
629,707.0730044242183,107,0,2,virt,100
630,707.7540461943111,71,0,2,virt,100
631,707.9246876908056,65,0,2,virt,100
632,708.0176012728041,28,0,2,virt,100
633,708.374441431217,112,0,2,virt,100
634,708.4977053443337,49,0,2,virt,100
635,708.772635280909,12,0,0,v1,112
636,708.8092933700519,72,0,2,virt,100
637,709.6949156597602,94,0,2,virt,100
638,709.7968006533418,57,0,2,virt,100
639,710.4716177466527,105,0,2,virt,100
640,710.5076983103098,3,0,0,v1,103
641,710.952228414888,8,0,0,v1,108
642,711.0172503588041,14,0,0,v1,114
643,711.2599299219166,63,0,2,virt,100
644,711.6024555180782,44,0,2,virt,100
645,711.8172938672693,0,0,0,v1,100
646,712.1126032051586,11,0,0,v1,111
647,712.1556973137391,6,0,0,v1,106
648,712.2908651004809,65,0,2,virt,100
649,712.8547972206237,62,0,2,virt,100
650,713.1213092884159,10,0,0,v1,110
651,713.6804111380591,52,0,2,virt,100
652,714.0894577091898,4,0,0,v1,104
653,714.166321461408,44,0,2,virt,100
654,714.3135293887393,80,0,2,virt,100
655,714.5549604238414,86,0,2,virt,100
656,714.9276087643027,12,0,0,v1,112
657,715.3647421148681,45,0,2,virt,100
658,715.4356574635145,18,0,2,virt,100
659,715.4521590913088,76,0,2,virt,100
660,715.6036690443973,29,0,2,virt,100
661,716.5375293690083,58,0,2,virt,100
662,717.0785825341957,3,0,0,v1,103
663,717.6861735565765,114,0,2,virt,100
664,718.1279009223516,30,0,2,virt,100
