timestamps population node_ids
1717.0600000143693 v1 8
1711.4700000142473 v1 8
1704.040000014085 v1 8
1719.4500000144214 v1 7
1746.2600000150069 v1 6
1737.070000014806 v1 6
1729.7700000146467 v1 6
1721.9300000144756 v1 6
1715.670000014339 v1 6
1707.1300000141523 v1 6
1749.2900000150728 v1 5
1726.5600000145766 v1 5
1718.0800000143915 v1 5
1706.1500000141311 v1 5
1743.530000014947 v1 4
1732.5100000147063 v1 4
1723.4400000145083 v1 4
1718.0000000143898 v1 1
1717.4300000143774 v1 2
1747.3500000150304 v1 2
1703.070000014064 v1 3
1707.840000014168 v1 3
1712.8700000142778 v1 3
1686.0600000136926 v1 5
1717.6200000143815 v1 3
1729.6200000146434 v1 3
1736.840000014801 v1 3
1745.220000014984 v1 3
1749.980000015088 v1 3
1705.920000014126 v1 4
1715.530000014336 v1 4
1723.0200000144994 v1 3
1677.0600000134962 v1 5
1658.1900000130845 v1 5
1696.060000013911 v1 4
1624.6700000123526 v1 11
1612.2100000120806 v1 11
1637.84000001264 v1 9
1621.020000012273 v1 9
1601.5000000118469 v1 9
1645.0500000127977 v1 8
1638.570000012656 v1 8
1631.3400000124982 v1 8
1622.2900000123009 v1 8
1615.3600000121494 v1 8
1605.7500000119396 v1 8
1621.990000012294 v1 7
1646.9700000128394 v1 6
1639.400000012674 v1 6
1631.830000012509 v1 6
1623.1000000123183 v1 6
1615.530000012153 v1 6
1620.060000012252 v1 3
1625.9100000123797 v1 3
1631.2800000124969 v1 3
1637.100000012624 v1 3
1642.8900000127503 v1 3
1606.6600000119597 v1 4
1638.6400000126575 v1 11
1617.2400000121904 v1 4
1636.2600000126056 v1 4
1645.2000000128007 v1 4
1606.0800000119468 v1 5
1623.2300000123212 v1 5
1638.480000012654 v1 5
1606.3700000119532 v1 6
1626.5900000123945 v1 4
1606.0700000119466 v1 3
1649.1300000128865 v1 11
1611.4700000120645 v1 12
1685.9100000136891 v1 4
1676.8600000134918 v1 4
1666.610000013268 v1 4
1656.3800000130448 v1 4
1696.4400000139192 v1 3
1685.7800000136865 v1 3
1679.4600000135486 v1 3
1673.5800000134202 v1 3
1663.3200000131962 v1 3
1657.1500000130616 v1 3
1651.2000000129317 v1 3
1697.8700000139504 v1 2
1679.480000013549 v1 2
1665.0400000132338 v1 2
1680.300000013567 v1 1
1698.1400000139563 v1 0
1677.600000013508 v1 0
1618.550000012219 v1 12
1626.250000012387 v1 12
1632.750000012529 v1 12
1639.070000012667 v1 12
1644.6500000127887 v1 12
1602.6400000118715 v1 13
1603.6500000118938 v1 12
1644.5400000127863 v1 13
1613.1200000121005 v1 14
1620.1400000122535 v1 14
1630.8100000124866 v1 14
1640.9700000127084 v1 14
1648.4000000128706 v1 14
1664.41000001322 v1 0
1602.5200000118691 v1 14
1492.340000009464 v1 8
2040.3300000214256 v1 0
2040.850000021437 v1 2
2312.7300000273713 v1 14
2306.620000027238 v1 14
2300.450000027103 v1 14
2344.970000028075 v1 12
2338.880000027942 v1 12
2323.9600000276164 v1 12
2318.1500000274896 v1 12
2308.7900000272853 v1 12
2302.500000027148 v1 12
2345.760000028092 v1 11
2321.8100000275695 v1 11
2303.1100000271613 v1 11
2326.590000027674 v1 9
2307.540000027258 v1 9
2322.560000027586 v1 14
2349.110000028166 v1 8
2329.480000027737 v1 8
2321.200000027556 v1 8
2314.770000027416 v1 8
2305.80000002722 v1 8
2343.330000028039 v1 7
2345.330000028083 v1 6
2337.7100000279165 v1 6
2327.5300000276943 v1 6
2319.8400000275265 v1 6
2311.1900000273376 v1 6
2303.2700000271648 v1 6
2348.340000028149 v1 5
2325.7400000276552 v1 5
2309.690000027305 v1 5
2339.840000027963 v1 8
2336.2900000278855 v1 14
2344.330000028061 v1 14
2356.550000028328 v1 0
2355.910000028314 v1 8
