,time,gid,lid,kind,population,type
580,693.3532584797082,14,0,0,v1,114
581,693.5513861892491,103,0,2,virt,100
582,694.1187669283885,93,0,2,virt,100
583,694.1797044238107,4,0,0,v1,104
584,694.7634551514739,101,0,2,virt,100
585,695.2572479573479,54,0,2,virt,100
586,695.3146469510962,81,0,2,virt,100
587,695.5825385245167,108,0,2,virt,100
588,695.7773207537141,87,0,2,virt,100
589,695.9906501909426,72,0,2,virt,100
590,696.327127588603,64,0,2,virt,100
591,696.7452251189573,104,0,2,virt,100
592,696.9486117137302,29,0,2,virt,100
593,696.9723527553606,85,0,2,virt,100
594,697.2079559336704,42,0,2,virt,100
595,697.498462754943,8,0,0,v1,108
596,697.917547622221,12,0,0,v1,112
597,697.9352605416284,55,0,2,virt,100
598,698.2941310211445,65,0,2,virt,100
599,698.3589684958009,3,0,0,v1,103
600,698.3917901590927,34,0,2,virt,100
601,698.6524422347559,10,0,0,v1,110
602,698.7696429758294,43,0,2,virt,100
603,698.9065677112503,14,0,0,v1,114
604,699.7093924392509,83,0,2,virt,100
605,699.7522016618537,28,0,2,virt,100
606,700.3135927634021,2,0,0,v1,102
607,700.6638757194202,6,0,0,v1,106
608,701.2868538703788,4,0,0,v1,104
609,701.4820656745568,36,0,2,virt,100
610,701.8684374482498,13,0,0,v1,113
611,702.8403268143085,21,0,2,virt,100
612,704.0886055237587,9,0,0,v1,109
613,704.2341529859607,81,0,2,virt,100
614,705.4714760954231,51,0,2,virt,100
615,706.0985722174228,65,0,2,virt,100
616,706.1418563231056,93,0,2,virt,100
617,706.4158171434793,78,0,2,virt,100
618,706.4638364431538,64,0,2,virt,100
619,707.0730044242183,107,0,2,virt,100
620,707.6488958719564,12,0,0,v1,112
621,707.7540461943111,71,0,2,virt,100
622,707.9246876908056,65,0,2,virt,100
623,708.0176012728041,28,0,2,virt,100
624,708.374441431217,112,0,2,virt,100
625,708.4977053443337,49,0,2,virt,100
626,708.8092933700519,72,0,2,virt,100
627,709.0573610022125,14,0,0,v1,114
628,709.5299535601232,8,0,0,v1,108
629,709.6949156597602,94,0,2,virt,100
630,709.6973341002599,3,0,0,v1,103
631,709.7968006533418,57,0,2,virt,100
632,710.4716177466527,105,0,2,virt,100
633,710.8826895867949,4,0,0,v1,104
634,711.2599299219166,63,0,2,virt,100
635,711.4434758114892,0,0,0,v1,100
636,711.6024555180782,44,0,2,virt,100
637,711.6973702215606,6,0,0,v1,106
638,712.0908601339842,10,0,0,v1,110
639,712.2908651004809,65,0,2,virt,100
640,712.5879498724685,11,0,0,v1,111
641,712.8547972206237,62,0,2,virt,100
642,713.0590612718229,12,0,0,v1,112
643,713.6804111380591,52,0,2,virt,100
644,714.166321461408,44,0,2,virt,100
645,714.3135293887393,80,0,2,virt,100
646,714.5549604238414,86,0,2,virt,100
647,715.3647421148681,45,0,2,virt,100
648,715.4356574635145,18,0,2,virt,100
649,715.4521590913088,76,0,2,virt,100
650,715.4879206601828,14,0,0,v1,114
651,715.6036690443973,29,0,2,virt,100
652,716.2651635343395,3,0,0,v1,103
653,716.5375293690083,58,0,2,virt,100
654,717.5363438444945,8,0,0,v1,108
655,717.6861735565765,114,0,2,virt,100
656,718.1279009223516,30,0,2,virt,100
657,718.3045978283549,113,0,2,virt,100
658,718.3335226318405,12,0,0,v1,112
659,718.8814908335752,4,0,0,v1,104
660,719.0694226182542,64,0,2,virt,100
661,720.6158636343769,6,0,0,v1,106
662,721.3836114761908,46,0,2,virt,100
663,721.6716578754334,107,0,2,virt,100
664,722.1950168302748,17,0,2,virt,100
665,722.265351293057,92,0,2,virt,100
