timestamps population node_ids
2395.1200000291697 v1 2
2375.5000000287414 v1 2
2357.3600000283454 v1 2
2396.290000029195 v1 4
2323.7300000276114 v1 6
2314.220000027404 v1 6
2305.4100000272115 v1 6
2266.2000000263556 v1 11
2253.990000026089 v1 11
2291.270000026903 v1 10
2281.8100000266963 v1 10
2270.200000026443 v1 10
2262.3000000262705 v1 10
2251.5400000260356 v1 10
2288.900000026851 v1 9
2265.110000026332 v1 9
2294.3200000269694 v1 8
2289.0600000268546 v1 8
2283.8900000267417 v1 8
2274.8900000265453 v1 8
2286.4500000267976 v1 11
2265.250000026335 v1 8
2253.930000026088 v1 8
2268.2900000264012 v1 7
2295.6600000269987 v1 6
2288.2800000268376 v1 6
2280.4500000266667 v1 6
2270.6300000264523 v1 6
2262.230000026269 v1 6
2253.2200000260723 v1 6
2295.310000026991 v1 5
2287.9500000268304 v1 5
2265.4100000263384 v1 5
2250.5800000260147 v1 5
2290.400000026884 v1 4
2260.0100000262205 v1 8
2392.9600000291225 v1 8
2252.3500000260533 v1 12
2264.020000026308 v1 12
2346.610000028111 v1 5
2322.7400000275898 v1 5
2343.450000028042 v1 4
2325.5800000276517 v1 4
2314.370000027407 v1 4
2302.500000027148 v1 4
2346.340000028105 v1 3
2340.660000027981 v1 3
2324.350000027625 v1 3
2318.4300000274957 v1 3
2308.9400000272885 v1 3
2302.5600000271493 v1 3
2320.6700000275446 v1 2
2258.710000026192 v1 12
2346.5000000281084 v1 0
2305.160000027206 v1 0
2293.7400000269567 v1 14
2285.7500000267823 v1 14
2276.7900000265868 v1 14
2265.580000026342 v1 14
2260.040000026221 v1 14
2250.7900000260192 v1 14
2295.130000026987 v1 13
2266.4200000263604 v1 13
2292.8700000269378 v1 12
2287.380000026818 v1 12
2282.6300000267142 v1 12
2274.510000026537 v1 12
2324.9800000276387 v1 0
2279.510000026646 v1 4
2399.530000029266 v1 8
2377.960000028795 v1 9
2472.750000030864 v1 6
2463.540000030663 v1 6
2457.0400000305212 v1 6
2487.720000031191 v1 5
2477.330000030964 v1 5
2460.7200000306016 v1 5
2491.35000003127 v1 4
2481.7900000310615 v1 4
2470.500000030815 v1 4
2458.870000030561 v1 4
2492.860000031303 v1 3
2485.7400000311477 v1 3
2480.450000031032 v1 3
2474.6500000309056 v1 3
2467.940000030759 v1 3
2461.56000003062 v1 3
2457.5900000305332 v1 3
2484.700000031125 v1 2
2476.280000030941 v1 2
2459.9500000305848 v1 2
2488.9000000312167 v1 1
2460.9800000306072 v1 1
2484.790000031127 v1 0
2474.520000030903 v1 0
2458.950000030563 v1 0
2447.2900000303084 v1 14
2438.0800000301074 v1 14
2480.2700000310283 v1 6
2487.4600000311852 v1 6
2497.6800000314083 v1 6
2456.710000030514 v1 8
2483.500000031099 v1 14
2474.080000030893 v1 14
2464.120000030676 v1 14
2457.6000000305335 v1 14
2489.920000031239 v1 13
2461.610000030621 v1 13
2494.320000031335 v1 12
2486.7400000311695 v1 12
2481.320000031051 v1 12
2474.9700000309126 v1 12
2469.7000000307976 v1 12
2461.700000030623 v1 12
2456.3700000305066 v1 12
2426.8700000298627 v1 14
2489.760000031235 v1 11
2457.2000000305247 v1 11
2494.9900000313496 v1 10
2485.990000031153 v1 10
2475.7900000309305 v1 10
2464.900000030693 v1 10
2458.120000030545 v1 10
2480.480000031033 v1 9
2463.0500000306524 v1 9
2490.2600000312464 v1 8
2484.1700000311134 v1 8
2477.7100000309724 v1 8
2469.9200000308024 v1 8
2461.840000030626 v1 8
2478.020000030979 v1 11
2413.3400000295674 v1 14
2401.7500000293144 v1 14
2416.2300000296304 v1 13
2432.300000029981 v1 3
2421.9700000297557 v1 3
2414.7300000295977 v1 3
2409.740000029489 v1 3
2439.390000030136 v1 2
2414.9600000296027 v1 1
2439.1300000301303 v1 0
2413.91000002958 v1 0
2395.1200000291697 v1 14
2384.8900000289464 v1 14
2376.730000028768 v1 14
2367.370000028564 v1 14
2356.430000028325 v1 14
2438.2300000301107 v1 3
2379.56000002883 v1 13
2392.930000029122 v1 12
2384.390000028935 v1 12
2376.080000028754 v1 12
2368.980000028599 v1 12
2362.1700000284504 v1 12
2355.820000028312 v1 12
2378.8900000288154 v1 11
2368.2200000285825 v1 11
2396.0300000291895 v1 10
2379.740000028834 v1 10
2370.3800000286296 v1 10
2359.810000028399 v1 10
2350.1200000281874 v1 10
2399.800000029272 v1 12
2360.590000028416 v1 9
2446.2500000302857 v1 3
2433.9700000300177 v1 4
2446.1900000302844 v1 12
2438.970000030127 v1 12
2431.960000029974 v1 12
2415.0900000296056 v1 12
2409.79000002949 v1 12
2437.970000030105 v1 11
2414.610000029595 v1 11
2401.8900000293174 v1 11
2445.1500000302617 v1 10
2435.490000030051 v1 10
2414.9600000296027 v1 10
2405.6700000294 v1 10
2445.0100000302587 v1 9
2412.610000029551 v1 4
2404.4700000293738 v1 9
2439.300000030134 v1 8
2431.79000002997 v1 8
2415.1700000296073 v1 8
2410.2700000295004 v1 8
2415.670000029618 v1 7
2446.2000000302846 v1 6
2437.230000030089 v1 6
2428.2800000298935 v1 6
2414.9900000296034 v1 6
2406.230000029412 v1 6
2439.720000030143 v1 5
